customer_id,first_name,last_name,email,country_code,state_province,kyc_status,risk_tier,credit_score,annual_income,account_balance,account_created_at,account_tier,has_crypto_wallet,is_pep
C81272,Charles,Chen,charles.chen604@gmail.com,GB,N/A,Verified,Medium,494,291239,59816.0,2023-10-23,Standard,0,0
C68658,Priya,Brown,priya.brown961@outlook.com,FR,N/A,Rejected,Medium,689,117855,57760.93,2023-07-30,Gold,0,0
C23767,Betty,Lewis,betty.lewis365@fintechmail.io,US,GA,Verified,Medium,502,99475,63519.44,2022-11-17,Silver,0,0
C48938,Lisa,Young,lisa.young683@outlook.com,DE,N/A,Verified,Medium,734,201705,44662.9,2023-11-16,Silver,1,0
C18206,Nancy,Taylor,nancy.taylor720@outlook.com,IN,N/A,Verified,Medium,778,252729,10089.79,2019-09-21,Standard,0,0
C25702,Margaret,Jones,margaret.jones50@gmail.com,FR,N/A,Verified,Low,414,119075,3510.47,2022-09-05,Platinum,0,0
C96437,Donna,Dubois,donna.dubois932@outlook.com,US,VA,Rejected,Low,541,144591,67462.9,2021-05-10,Standard,0,0
C25696,Elizabeth,Garcia,elizabeth.garcia913@yahoo.com,FR,N/A,Rejected,Medium,542,133468,31896.35,2022-02-05,Gold,1,0
C40363,Elizabeth,Jones,elizabeth.jones848@yahoo.com,US,GA,Verified,Low,846,287187,72527.64,2023-08-19,Silver,0,0
C25586,Lisa,Torres,lisa.torres949@outlook.com,US,AZ,Verified,Low,702,90738,44057.12,2019-12-23,Gold,0,0
C77879,Yuki,Perez,yuki.perez64@gmail.com,AU,N/A,Rejected,Critical,812,177756,44399.12,2024-08-11,Standard,0,0
C66392,Andrew,Tanaka,andrew.tanaka452@fintechmail.io,SG,N/A,Verified,Low,585,249843,72392.97,2022-09-30,Standard,0,0
C80508,Lisa,Patel,lisa.patel81@outlook.com,FR,N/A,Verified,Low,557,166583,26862.34,2021-02-06,Standard,0,0
C29852,Steven,Martinez,steven.martinez591@gmail.com,AU,N/A,Verified,Low,372,44222,27806.97,2020-09-29,Gold,1,0
C73120,Ashley,Martinez,ashley.martinez734@fintechmail.io,AU,N/A,Rejected,Low,359,136607,46305.55,2023-04-01,Gold,0,0
C46877,Charles,Dubois,charles.dubois113@gmail.com,GB,N/A,Verified,Medium,,29112,504.66,2024-11-02,VIP,1,0
C82911,Karen,Dubois,karen.dubois302@icloud.com,CA,N/A,Verified,Low,369,188496,4970.77,2019-09-18,Standard,1,0
C74074,Paul,Silva,paul.silva804@icloud.com,US,VA,Rejected,Low,808,72379,59770.97,2021-07-01,VIP,0,0
C54247,Betty,Young,betty.young535@proton.me,CA,N/A,Pending,Medium,809,132641,16852.57,2024-11-02,VIP,1,0
C66468,Steven,Silva,steven.silva48@fintechmail.io,AU,N/A,Verified,High,847,273568,24404.98,2021-01-09,VIP,0,0
C99041,Andrew,Flores,andrew.flores926@gmail.com,US,MA,Verified,Medium,445,149044,21569.2,2024-07-09,VIP,0,0
C50146,Elizabeth,Tanaka,elizabeth.tanaka224@fintechmail.io,SG,N/A,Verified,Medium,538,79536,69748.38,2024-08-10,Platinum,1,0
C89263,Kimberly,Harris,kimberly.harris687@fintechmail.io,DE,N/A,Verified,Low,791,154889,15085.51,2024-11-10,Silver,0,0
C12886,Mark,Lee,mark.lee330@gmail.com,US,FL,Under Review,Medium,548,190589,58810.94,2024-09-13,Platinum,1,0
C70351,Lisa,Kim,lisa.kim746@proton.me,IN,N/A,Verified,Low,429,26068,17242.52,2021-09-21,Standard,0,0
C57044,Kimberly,Muller,kimberly.muller423@icloud.com,AU,N/A,Rejected,Medium,557,75003,13643.93,2022-01-18,Standard,0,0
C32521,Barbara,Harris,barbara.harris110@yahoo.com,US,FL,Under Review,High,438,218054,51286.97,2021-06-17,VIP,0,0
C28057,Joseph,Rossi,joseph.rossi950@outlook.com,DE,N/A,Verified,Critical,507,102097,38772.02,2024-03-21,Gold,0,0
C82422,Daniel,Gonzalez,daniel.gonzalez142@icloud.com,AU,N/A,Verified,High,684,259445,66477.7,2023-11-25,Gold,0,0
C95076,Betty,Muller,betty.muller357@proton.me,US,AZ,Rejected,Medium,489,205437,30803.97,2024-03-02,VIP,1,0
C65852,Elizabeth,Davis,elizabeth.davis445@outlook.com,AU,N/A,Verified,Low,501,303132,45282.59,2024-03-26,Platinum,0,0
C20775,Jennifer,Rossi,jennifer.rossi457@yahoo.com,SG,N/A,Verified,Critical,562,56028,22086.9,2023-10-01,Standard,0,0
C89563,Emma,White,emma.white613@outlook.com,FR,N/A,Rejected,Critical,373,180205,44749.54,2023-09-09,Standard,0,0
C90523,Donald,Davis,donald.davis322@proton.me,GB,N/A,Verified,Low,634,163280,19004.33,2021-04-08,Platinum,0,0
C98621,Steven,Williams,steven.williams502@fintechmail.io,IN,N/A,Pending,High,816,93337,29066.05,2024-03-21,Platinum,0,0
C80442,Margaret,Perez,margaret.perez101@icloud.com,US,IL,Verified,Low,816,311562,58141.49,2020-08-06,VIP,0,0
C53519,Thomas,Anderson,thomas.anderson550@fintechmail.io,US,OH,Verified,Medium,491,303776,71171.89,2021-04-25,VIP,0,0
C92159,Mary,Brown,mary.brown781@icloud.com,AU,N/A,Verified,Low,425,174396,19851.87,2023-09-25,Platinum,1,0
C85888,Karen,Hill,karen.hill252@proton.me,US,GA,Pending,Low,350,238829,3349.18,2020-07-01,Gold,0,0
C84309,Nancy,Rodriguez,nancy.rodriguez214@yahoo.com,IN,N/A,Rejected,Low,364,176526,34022.39,2021-01-24,VIP,0,0
C67561,Mark,Torres,mark.torres445@yahoo.com,FR,N/A,Verified,Low,805,252992,43239.83,2021-05-17,Gold,1,0
C79903,Michelle,Rossi,michelle.rossi972@yahoo.com,GB,N/A,Pending,Medium,837,72397,15134.36,2021-06-12,Standard,0,0
C24578,Donald,Sanchez,donald.sanchez576@proton.me,DE,N/A,Verified,Medium,703,163279,24707.89,2019-12-20,Silver,0,0
C59049,Donald,Martin,donald.martin933@outlook.com,FR,N/A,Under Review,High,580,35921,5981.04,2023-04-25,Standard,0,0
C18914,Thomas,Miller,thomas.miller144@yahoo.com,SG,N/A,Pending,Low,,178316,10275.57,2023-10-30,Standard,0,0
C43656,Sarah,Anderson,sarah.anderson782@fintechmail.io,US,AZ,Verified,Low,610,35601,46235.39,2021-01-24,Silver,0,0
C14676,David,Moore,david.moore806@outlook.com,SG,N/A,Verified,Medium,437,295210,89.96,2022-11-02,VIP,1,0
C73852,Karen,Harris,karen.harris426@outlook.com,CA,N/A,Verified,Low,802,304812,14076.96,2020-04-10,VIP,0,0
C93113,Anthony,Smith,anthony.smith896@icloud.com,FR,N/A,Verified,Medium,367,270098,61962.57,2022-05-31,Standard,0,0
C68319,Daniel,Jones,daniel.jones740@fintechmail.io,DE,N/A,Pending,Low,454,245293,56900.43,2021-10-06,Platinum,0,0
C43037,Joseph,Harris,joseph.harris561@yahoo.com,US,FL,Pending,High,618,156873,55919.12,2023-06-19,Platinum,0,0
C16562,David,Walker,david.walker964@outlook.com,US,FL,Verified,Low,535,294501,12521.12,2022-06-06,Silver,0,0
C60672,Richard,Brown,richard.brown443@icloud.com,DE,N/A,Rejected,Critical,715,132012,60026.61,2023-08-20,Gold,0,0
C78485,Michael,Jones,michael.jones517@yahoo.com,GB,N/A,Rejected,Medium,840,49605,53771.8,2019-09-20,VIP,0,0
C75375,Sofia,Wright,sofia.wright292@yahoo.com,US,NY,Verified,High,723,315391,41895.28,2020-06-16,Standard,0,0
C47626,Richard,Scott,richard.scott757@icloud.com,CA,N/A,Verified,Medium,488,47104,43854.0,2022-03-28,Gold,0,0
C96627,Kimberly,Lopez,kimberly.lopez96@yahoo.com,AU,N/A,Rejected,Medium,390,46075,63948.95,2019-12-15,VIP,0,0
C22541,Susan,Robinson,susan.robinson472@yahoo.com,CA,N/A,Under Review,Low,423,190822,28778.62,2024-09-11,Standard,1,0
C67438,Mary,Moore,mary.moore429@proton.me,US,AZ,Verified,High,729,86502,59020.95,2023-09-01,VIP,0,0
C20177,John,Thomas,john.thomas624@proton.me,GB,N/A,Pending,Low,651,222279,62671.7,2020-06-26,Platinum,0,0
C14822,Anthony,Torres,anthony.torres571@gmail.com,AU,N/A,Verified,Medium,760,26246,31061.59,2021-11-03,Platinum,1,0
C79721,Karen,Lewis,karen.lewis862@fintechmail.io,DE,N/A,Verified,High,579,28554,66376.54,2020-05-27,VIP,0,0
C37430,Patricia,Anderson,patricia.anderson398@gmail.com,AU,N/A,Verified,Medium,703,41664,33145.18,2020-05-26,Platinum,0,0
C57902,Anthony,Sanchez,anthony.sanchez909@fintechmail.io,AU,N/A,Verified,High,508,25385,32520.64,2021-03-05,Platinum,0,0
C70779,David,Anderson,david.anderson513@proton.me,SG,N/A,Under Review,High,477,250877,31500.72,2024-11-06,VIP,1,0
C43193,Patricia,Young,patricia.young317@icloud.com,GB,N/A,Verified,Medium,771,52233,68035.82,2022-04-12,VIP,1,0
C10333,Emma,Tanaka,emma.tanaka341@proton.me,SG,N/A,Rejected,Medium,662,317407,59507.34,2020-07-23,VIP,0,0
C29267,Paul,Chen,paul.chen603@yahoo.com,AU,N/A,Rejected,Critical,439,168459,46480.3,2024-07-27,Gold,0,0
C62461,Nancy,Hill,nancy.hill829@gmail.com,AU,N/A,Verified,High,825,317153,59295.73,2022-07-28,Gold,0,0
C25179,Betty,Sanchez,betty.sanchez912@outlook.com,GB,N/A,Under Review,Medium,799,74604,36414.29,2021-06-17,Platinum,1,0
C68069,Andrew,Kim,andrew.kim774@yahoo.com,US,WA,Rejected,High,848,201701,52104.38,2022-03-26,Platinum,0,0
C39030,Karen,Taylor,karen.taylor546@yahoo.com,US,AZ,Pending,Critical,429,26362,54053.56,2024-10-26,Silver,1,0
C45085,Aarav,Brown,aarav.brown368@yahoo.com,SG,N/A,Verified,Low,443,34168,41900.3,2024-10-22,VIP,1,0
C42995,William,Perez,william.perez275@fintechmail.io,US,NY,Verified,Medium,463,209153,67843.9,2023-06-15,Silver,0,0
C15807,Donna,Clark,donna.clark181@outlook.com,FR,N/A,Rejected,Medium,619,138283,40010.86,2021-02-26,VIP,0,0
C39641,Priya,Lopez,priya.lopez83@outlook.com,GB,N/A,Verified,Low,408,38459,54008.49,2020-03-21,Gold,0,0
C21178,Emma,Hill,emma.hill697@fintechmail.io,US,MI,Verified,Critical,793,43996,15272.75,2023-08-06,Standard,0,0
C20597,Mary,Williams,mary.williams345@outlook.com,DE,N/A,Verified,Medium,542,112678,57561.37,2023-11-03,VIP,0,0
C27327,Elizabeth,Silva,elizabeth.silva347@yahoo.com,SG,N/A,Verified,Low,695,25502,3749.62,2023-04-13,VIP,1,0
C20694,Sarah,Robinson,sarah.robinson864@gmail.com,US,NY,Under Review,Medium,464,301697,53799.04,2024-06-30,Platinum,0,0
C55584,Ashley,Thompson,ashley.thompson838@gmail.com,DE,N/A,Verified,Medium,473,128180,55936.32,2022-03-01,Gold,0,1
C42027,Sandra,Muller,sandra.muller843@fintechmail.io,US,NC,Verified,Medium,663,301108,57801.37,2022-08-10,Standard,0,0
C53379,Kimberly,Jackson,kimberly.jackson373@icloud.com,DE,N/A,Rejected,Critical,470,261683,21043.81,2020-05-20,Standard,1,0
C90492,Paul,Rossi,paul.rossi573@fintechmail.io,DE,N/A,Verified,Medium,675,69877,57847.01,2023-05-04,VIP,1,0
C55160,Kimberly,Taylor,kimberly.taylor92@fintechmail.io,FR,N/A,Verified,High,740,106193,70107.59,2023-12-18,Silver,1,0
C82578,Betty,Johnson,betty.johnson535@yahoo.com,DE,N/A,Under Review,Medium,756,145875,15624.33,2019-09-18,VIP,0,0
C71205,Matthew,Gonzalez,matthew.gonzalez342@fintechmail.io,US,CA,Verified,Medium,833,63641,19176.71,2024-07-24,Platinum,0,0
C43617,Karen,Williams,karen.williams760@yahoo.com,US,PA,Pending,Low,616,28611,32276.67,2020-12-30,Standard,0,0
C19098,Daniel,Davis,daniel.davis413@yahoo.com,AU,N/A,Rejected,Low,673,276725,47149.77,2019-10-06,Platinum,0,0
C76840,Susan,Flores,susan.flores895@fintechmail.io,SG,N/A,Verified,Low,,303090,19784.37,2024-09-24,Standard,0,0
C32131,Wei,Wright,wei.wright98@yahoo.com,US,NC,Verified,High,648,226102,52317.36,2021-07-23,Standard,1,0
C90738,Emily,Nguyen,emily.nguyen649@icloud.com,IN,N/A,Verified,Critical,472,181547,23604.28,2021-01-14,Silver,0,0
C79917,Nancy,Robinson,nancy.robinson188@gmail.com,IN,N/A,Pending,Medium,594,149004,59814.19,2021-06-30,Silver,0,0
C54154,Mark,Rodriguez,mark.rodriguez231@proton.me,AU,N/A,Under Review,Critical,,111310,55331.61,2024-07-25,VIP,0,0
C64229,Priya,Kim,priya.kim968@yahoo.com,US,TX,Verified,Medium,439,34261,7407.75,2023-11-12,Standard,0,0
C62454,Robert,Gonzalez,robert.gonzalez81@proton.me,CA,N/A,Verified,Medium,412,31828,69493.56,2023-10-27,Silver,0,0
C29204,Emily,Jones,emily.jones878@proton.me,AU,N/A,Verified,Medium,406,230553,29220.22,2023-08-13,Gold,0,0
C19429,Elizabeth,Allen,elizabeth.allen247@proton.me,US,VA,Verified,Medium,527,61080,62855.33,2023-08-18,VIP,0,0
C56555,Ashley,Lewis,ashley.lewis653@icloud.com,GB,N/A,Verified,Critical,720,104507,67540.05,2023-12-24,Gold,0,0
C16179,Andrew,Allen,andrew.allen132@proton.me,IN,N/A,Verified,Critical,789,152815,73894.42,2021-01-11,Gold,0,0
C85801,Sandra,Hernandez,sandra.hernandez711@icloud.com,IN,N/A,Pending,Medium,419,174934,55668.62,2020-06-08,VIP,1,0
C33127,Patricia,Williams,patricia.williams783@yahoo.com,CA,N/A,Verified,Low,728,176368,65465.97,2023-03-31,Platinum,0,0
C61508,Wei,Garcia,wei.garcia535@gmail.com,US,IL,Rejected,Low,633,46208,21000.26,2023-07-01,Gold,0,0
C71823,Christopher,Martinez,christopher.martinez519@outlook.com,AU,N/A,Rejected,Low,356,109031,21895.79,2024-06-12,VIP,0,0
C19107,Emma,Walker,emma.walker797@outlook.com,SG,N/A,Verified,Medium,577,96152,27021.69,2022-10-06,Platinum,1,0
C13775,Richard,Muller,richard.muller309@outlook.com,SG,N/A,Pending,High,682,136699,28025.15,2021-08-29,Gold,0,0
C47249,Emma,Gonzalez,emma.gonzalez439@outlook.com,FR,N/A,Rejected,Low,350,162156,57657.66,2023-08-21,Platinum,1,0
C50799,Sofia,King,sofia.king831@icloud.com,AU,N/A,Pending,Low,429,80156,7180.32,2021-04-26,VIP,0,0
C82194,Wei,Scott,wei.scott853@fintechmail.io,SG,N/A,Under Review,Medium,633,205877,40592.04,2024-10-27,Standard,1,1
C55073,Karen,Lopez,karen.lopez948@proton.me,DE,N/A,Pending,Low,504,285907,45618.34,2021-02-22,VIP,1,0
C85532,Daniel,Miller,daniel.miller940@proton.me,IN,N/A,Verified,Medium,479,203146,30384.98,2019-12-07,Gold,1,0
C98013,Jessica,Gonzalez,jessica.gonzalez404@proton.me,GB,N/A,Pending,High,552,245559,50649.98,2024-02-05,Gold,0,0
C95766,Sandra,Dubois,sandra.dubois674@proton.me,FR,N/A,Rejected,Low,803,198456,41047.73,2023-08-27,Platinum,0,0
C96758,Paul,Moore,paul.moore628@icloud.com,US,CA,Verified,Medium,540,155149,10346.72,2019-09-22,Standard,0,0
C48372,Robert,Wright,robert.wright148@fintechmail.io,FR,N/A,Pending,Low,469,61938,23095.08,2020-09-20,VIP,0,0
C30565,Jessica,Kim,jessica.kim56@icloud.com,US,VA,Verified,Low,734,122134,31123.89,2019-08-09,Platinum,1,0
C34442,Aarav,Perez,aarav.perez389@fintechmail.io,US,VA,Verified,High,744,209246,46187.82,2023-05-18,Platinum,1,0
C32210,Robert,Tanaka,robert.tanaka337@proton.me,GB,N/A,Pending,Low,564,246650,59365.48,2021-02-10,Platinum,0,0
C55004,Nancy,Scott,nancy.scott552@fintechmail.io,US,GA,Verified,Low,455,209267,64439.69,2024-01-23,VIP,1,0
C71096,James,Taylor,james.taylor306@gmail.com,IN,N/A,Pending,Low,581,27825,43386.87,2024-05-17,VIP,0,0
C26715,William,Patel,william.patel327@outlook.com,IN,N/A,Verified,Medium,514,90802,69019.51,2023-09-27,Gold,0,0
C38143,Barbara,Robinson,barbara.robinson808@fintechmail.io,DE,N/A,Verified,High,507,100514,26584.13,2023-07-27,VIP,0,0
C27018,Daniel,Anderson,daniel.anderson658@outlook.com,SG,N/A,Pending,Low,709,123320,12514.22,2021-01-07,Standard,0,0
C86562,Charles,Tanaka,charles.tanaka948@outlook.com,AU,N/A,Verified,Critical,625,171904,7427.72,2023-06-30,Platinum,1,0
C10204,Nancy,Sanchez,nancy.sanchez159@fintechmail.io,US,NJ,Under Review,Low,765,176476,29899.81,2024-02-26,Standard,0,0
C66558,Karen,Smith,karen.smith418@outlook.com,IN,N/A,Verified,Medium,545,227483,41235.5,2020-11-16,Gold,0,0
C80555,Thomas,Jackson,thomas.jackson943@gmail.com,CA,N/A,Pending,Critical,642,54965,23744.77,2020-11-18,Silver,1,0
C20682,Betty,Lee,betty.lee737@gmail.com,DE,N/A,Verified,Medium,602,245322,26879.4,2022-04-29,Standard,1,0
C93602,Andrew,Lopez,andrew.lopez315@proton.me,FR,N/A,Pending,Low,711,62714,3746.99,2023-07-02,Silver,0,0
C13318,Richard,Moore,richard.moore479@fintechmail.io,GB,N/A,Pending,Medium,420,316726,54330.78,2022-04-17,Standard,0,0
C78441,Liam,Lopez,liam.lopez671@proton.me,CA,N/A,Verified,High,456,117081,26010.69,2022-07-23,VIP,0,0
C49364,Sofia,Rossi,sofia.rossi311@outlook.com,US,FL,Verified,High,508,184519,67607.25,2022-03-09,Gold,0,0
C44800,Emma,Garcia,emma.garcia77@yahoo.com,CA,N/A,Verified,Medium,778,302736,6052.36,2023-11-23,VIP,0,0
C36238,Jessica,Johnson,jessica.johnson436@gmail.com,AU,N/A,Under Review,Low,425,85629,2726.36,2023-02-28,VIP,0,0
C92464,Andrew,Torres,andrew.torres498@fintechmail.io,FR,N/A,Rejected,Medium,798,307490,11942.01,2022-08-25,Gold,1,0
C91360,Yuki,Silva,yuki.silva918@gmail.com,SG,N/A,Verified,High,748,75958,4468.55,2020-10-10,Gold,1,0
C77807,Donald,Patel,donald.patel584@fintechmail.io,SG,N/A,Verified,Low,423,174243,69356.31,2022-06-30,VIP,1,0
C42228,Ashley,Ramirez,ashley.ramirez135@outlook.com,US,OH,Verified,Medium,,67183,27749.57,2021-04-01,Platinum,0,0
C61429,Margaret,Wilson,margaret.wilson945@yahoo.com,DE,N/A,Verified,High,805,143567,22869.68,2024-04-13,Platinum,0,0
C41906,Margaret,Clark,margaret.clark951@outlook.com,US,NC,Rejected,High,728,185854,58339.24,2021-01-17,Gold,0,0
C72764,Thomas,Jackson,thomas.jackson500@proton.me,FR,N/A,Verified,High,482,89110,61819.33,2024-11-24,Gold,0,0
C40940,Mateo,Thomas,mateo.thomas632@fintechmail.io,US,AZ,Verified,Critical,452,155406,58744.33,2023-03-25,Gold,0,0
C39482,David,Anderson,david.anderson28@fintechmail.io,AU,N/A,Pending,Medium,426,268725,61055.55,2023-08-31,Standard,0,0
C94775,Barbara,Torres,barbara.torres485@yahoo.com,DE,N/A,Under Review,Low,776,227108,24287.12,2022-10-21,Standard,0,0
C25933,John,Davis,john.davis906@icloud.com,SG,N/A,Under Review,Critical,817,309961,62297.97,2024-05-15,Silver,1,0
C74564,Jessica,Smith,jessica.smith562@outlook.com,IN,N/A,Pending,Critical,540,95004,20359.03,2021-07-24,Standard,0,0
C55700,David,Kim,david.kim671@fintechmail.io,IN,N/A,Rejected,Medium,396,212561,57746.76,2022-10-04,VIP,0,0
C46728,Liam,Robinson,liam.robinson25@fintechmail.io,IN,N/A,Rejected,Medium,439,236112,35280.32,2021-01-30,Silver,0,0
C75832,Ashley,Ramirez,ashley.ramirez906@icloud.com,AU,N/A,Pending,Critical,603,74214,28392.94,2020-05-04,Gold,1,0
C91265,Charles,White,charles.white665@icloud.com,US,FL,Verified,High,385,31266,2831.34,2023-04-07,Platinum,0,0
C99561,Emily,Perez,emily.perez43@proton.me,US,NC,Under Review,Critical,635,262507,26694.58,2024-05-31,Gold,0,0
C56786,Mark,Torres,mark.torres186@gmail.com,GB,N/A,Under Review,Low,574,118995,29854.92,2020-01-22,VIP,0,0
C19840,Lisa,Sharma,lisa.sharma889@outlook.com,CA,N/A,Verified,High,789,207313,5680.05,2022-10-19,Platinum,0,0
C88118,Jennifer,Garcia,jennifer.garcia660@icloud.com,US,NY,Rejected,Medium,,293678,59745.54,2019-11-09,Silver,0,0
C59285,Andrew,Flores,andrew.flores994@icloud.com,CA,N/A,Verified,Low,394,225532,51602.97,2022-04-30,Platinum,0,0
C42974,Joshua,Wright,joshua.wright449@icloud.com,AU,N/A,Verified,High,563,276072,32937.85,2024-11-13,Standard,0,0
C23372,Margaret,Sanchez,margaret.sanchez444@icloud.com,DE,N/A,Verified,Low,699,318356,62457.86,2022-04-22,VIP,1,0
C24092,Joshua,Allen,joshua.allen475@fintechmail.io,US,TX,Pending,Medium,593,244176,20439.41,2021-06-23,VIP,1,0
C98535,Kimberly,Wright,kimberly.wright548@icloud.com,SG,N/A,Under Review,Critical,787,123398,29168.06,2024-10-17,Silver,0,0
C53300,Susan,Rossi,susan.rossi314@icloud.com,US,FL,Verified,High,618,22045,32869.42,2021-10-24,VIP,0,0
C28456,John,Martinez,john.martinez176@icloud.com,DE,N/A,Verified,High,581,137202,69613.11,2019-12-26,Gold,0,1
C26584,Wei,Flores,wei.flores537@proton.me,US,TX,Pending,Low,552,223096,62475.06,2023-07-11,Platinum,1,0
C59176,Jessica,Dubois,jessica.dubois822@yahoo.com,US,NY,Verified,High,459,92325,57335.64,2024-08-08,Platinum,0,0
C38188,Joshua,Sanchez,joshua.sanchez781@proton.me,DE,N/A,Verified,Medium,515,82005,46428.31,2020-09-29,Platinum,0,0
C62086,Margaret,Brown,margaret.brown268@fintechmail.io,FR,N/A,Verified,Medium,812,168853,58088.49,2024-07-05,Gold,0,0
C71291,Barbara,Allen,barbara.allen547@fintechmail.io,US,VA,Rejected,High,713,222988,37596.03,2024-01-07,Gold,1,0
C23235,Amara,Hernandez,amara.hernandez25@proton.me,CA,N/A,Verified,Medium,640,124389,44249.56,2024-04-13,Standard,0,0
C39050,Jennifer,Wilson,jennifer.wilson646@fintechmail.io,SG,N/A,Pending,Critical,488,283451,48121.09,2022-03-10,Silver,0,0
C81602,Barbara,Sanchez,barbara.sanchez259@outlook.com,IN,N/A,Rejected,High,610,104537,17077.01,2019-09-09,VIP,0,0
C54686,Betty,Hill,betty.hill148@icloud.com,AU,N/A,Verified,Medium,522,285110,701.23,2023-04-25,VIP,1,0
C12289,Betty,Smith,betty.smith970@gmail.com,DE,N/A,Verified,Low,678,171515,66639.62,2020-03-22,Standard,1,0
C54499,William,Anderson,william.anderson648@gmail.com,US,FL,Rejected,Medium,434,273460,43335.94,2021-08-28,VIP,1,0
C97205,Michael,Thompson,michael.thompson671@icloud.com,AU,N/A,Verified,Medium,748,263199,64395.83,2020-07-10,Silver,0,0
C70235,Emma,Garcia,emma.garcia698@outlook.com,CA,N/A,Verified,Low,737,109869,25164.67,2019-11-01,Gold,0,0
C48079,Michelle,Silva,michelle.silva440@fintechmail.io,FR,N/A,Under Review,High,439,235526,29711.01,2023-09-19,Standard,0,0
C28490,Jennifer,Ramirez,jennifer.ramirez513@yahoo.com,GB,N/A,Verified,Critical,624,71647,26409.62,2024-01-01,Standard,0,0
C75822,Mark,Taylor,mark.taylor521@yahoo.com,FR,N/A,Verified,Low,598,32213,23508.23,2023-05-27,VIP,0,0
C56724,Paul,Miller,paul.miller119@proton.me,US,TX,Verified,Medium,350,81598,66205.84,2022-11-13,Silver,0,0
C42600,Sandra,Scott,sandra.scott468@icloud.com,GB,N/A,Verified,High,425,157514,11944.8,2023-05-26,VIP,0,0
C89607,Charles,Wilson,charles.wilson571@icloud.com,SG,N/A,Rejected,High,633,94841,25713.87,2019-12-22,Platinum,0,0
C79013,John,Williams,john.williams401@fintechmail.io,FR,N/A,Verified,Low,630,148071,55032.94,2022-04-18,VIP,0,0
C54459,Linda,Sharma,linda.sharma448@yahoo.com,AU,N/A,Verified,Medium,434,266025,25257.5,2022-02-20,Platinum,0,0
C64358,Patricia,Rossi,patricia.rossi271@fintechmail.io,GB,N/A,Verified,Low,625,109209,21593.49,2022-08-09,Silver,1,0
C67487,Sofia,Silva,sofia.silva276@fintechmail.io,IN,N/A,Verified,High,393,292048,2333.85,2021-12-09,Platinum,0,0
C58822,Christopher,Martin,christopher.martin356@outlook.com,US,NJ,Verified,Medium,515,187349,16628.4,2021-12-09,Platinum,0,0
C71364,Joshua,Brown,joshua.brown671@gmail.com,GB,N/A,Pending,High,434,215485,61305.94,2024-11-30,Silver,0,0
C25494,Joshua,Thomas,joshua.thomas873@yahoo.com,AU,N/A,Verified,Critical,554,70829,72750.45,2024-04-10,Silver,1,0
C32336,Betty,White,betty.white849@fintechmail.io,AU,N/A,Rejected,Critical,434,39729,46029.43,2023-03-22,Gold,0,0
C47178,Charles,Nguyen,charles.nguyen52@outlook.com,US,TX,Verified,Medium,618,241149,1273.67,2022-02-19,Gold,0,0
C11021,Mary,Gonzalez,mary.gonzalez240@yahoo.com,GB,N/A,Under Review,Low,480,166819,30809.45,2024-11-24,Standard,1,0
C66114,Elizabeth,Moore,elizabeth.moore352@outlook.com,US,CA,Pending,Low,741,204618,55153.91,2024-08-21,Gold,0,0
C37071,Margaret,Martinez,margaret.martinez219@proton.me,US,IL,Verified,Low,733,153965,63847.49,2020-02-25,Silver,0,0
C58226,Christopher,Kim,christopher.kim953@gmail.com,US,MA,Verified,High,779,124762,1612.32,2024-08-26,VIP,1,0
C74331,Thomas,Patel,thomas.patel647@gmail.com,GB,N/A,Verified,Critical,353,308114,53065.31,2022-11-12,Platinum,0,0
C41519,James,Lopez,james.lopez317@icloud.com,CA,N/A,Under Review,Low,602,278950,48209.42,2024-04-16,Silver,0,0
C13568,James,Jackson,james.jackson776@fintechmail.io,DE,N/A,Verified,Critical,813,100895,60930.49,2023-05-27,VIP,0,0
C49837,Sandra,Taylor,sandra.taylor223@yahoo.com,GB,N/A,Verified,Medium,,233380,13078.71,2020-01-26,Platinum,0,0
C24450,Steven,Martin,steven.martin477@gmail.com,DE,N/A,Rejected,Medium,358,47782,42327.32,2024-11-19,VIP,0,0
C10393,Emma,Nguyen,emma.nguyen318@proton.me,AU,N/A,Rejected,High,787,110605,27609.9,2020-02-01,Standard,0,0
C85971,Lisa,Martin,lisa.martin317@outlook.com,GB,N/A,Rejected,Medium,692,61181,44318.09,2019-09-19,Standard,0,0
C43079,Emily,Brown,emily.brown61@gmail.com,AU,N/A,Verified,Medium,643,265832,3633.5,2023-04-30,Standard,0,0
C50442,John,Thompson,john.thompson218@gmail.com,CA,N/A,Under Review,Low,781,252040,40668.13,2020-02-15,Silver,1,0
C67355,Carlos,Garcia,carlos.garcia211@yahoo.com,DE,N/A,Rejected,Low,,56509,34197.29,2023-04-19,VIP,1,0
C72577,Elizabeth,Sharma,elizabeth.sharma794@icloud.com,CA,N/A,Verified,Critical,503,242422,69123.23,2021-09-29,Standard,0,0
C38599,Joshua,Flores,joshua.flores354@proton.me,SG,N/A,Pending,Critical,574,270907,70851.32,2022-04-03,Platinum,0,0
C31182,Carlos,Chen,carlos.chen878@yahoo.com,IN,N/A,Under Review,Low,705,227209,2797.43,2022-11-15,Gold,0,0
C36530,Aarav,Chen,aarav.chen596@gmail.com,SG,N/A,Rejected,Low,590,54233,22685.08,2021-12-30,Platinum,0,0
